index,tweet_id,user_id,id,tweet,url,adr_present,ner
622,350266119464026115,18998891,victoza-51cc525d53785f584a9ace2a,"@lanes0220 Guess I don't know her table of brands ... Ham, cream cheese, Victoza, Caesar's, Food Network. Which ones are sticking?",http://twitter.com/18998891/status/350266119464026115,0,"['@\tO', 'lanes0220\tO', 'Guess\tO', 'I\tO', ""don't\tO"", 'know\tO', 'her\tO', 'table\tO', 'of\tO', 'brands\tO', '.\tO', '.\tO', '.\tO', 'Ham\tO', ',\tO', 'cream\tO', 'cheese\tO', ',\tO', 'Victoza\tO', ',\tO', ""Caesar's\tO"", ',\tO', 'Food\tO', 'Network\tO', '.\tO', 'Which\tO', 'ones\tO', 'are\tO', 'sticking\tO', '?\tO']"
624,341590362873294848,141756010,cymbalta-51acc2b253787e40790e0d5e,Cymbalta is used for way too many things how does no one see that as a problem,http://twitter.com/141756010/status/341590362873294848,0,"['Cymbalta\tO', 'is\tO', 'used\tO', 'for\tO', 'way\tO', 'too\tO', 'many\tO', 'things\tO', 'how\tO', 'does\tO', 'no\tO', 'one\tO', 'see\tO', 'that\tO', 'as\tO', 'a\tO', 'problem\tO']"
625,340561618415001600,335470624,prozac-51a9045853787e40790df4d5,“@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” @ElizabethJeanB,http://twitter.com/335470624/status/340561618415001600,0,"['“\tO', '@\tO', 'UberFacts\tO', ':\tO', 'Bananas\tO', 'contain\tO', 'a\tO', 'natural\tO', 'chemical\tO', 'that\tO', 'can\tO', 'make\tO', 'a\tO', 'person\tO', 'happy\tO', '-\tO', 'The\tO', 'same\tO', 'chemical\tO', 'found\tO', 'in\tO', 'Prozac\tO', '.\tO', '”\tO', '@\tO', 'ElizabethJeanB\tO']"
626,340561569823989760,297099212,prozac-51a9045853787e40790df4d4,"""@UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical foundin Prozac @tidahrox seewhatyourmissing",http://twitter.com/297099212/status/340561569823989760,0,"['@\tO', 'UberFacts\tO', ':\tO', 'Bananas\tO', 'contain\tO', 'a\tO', 'natural\tO', 'chemical\tO', 'that\tO', 'can\tO', 'make\tO', 'a\tO', 'person\tO', 'happy\tO', '-\tO', 'The\tO', 'same\tO', 'chemical\tO', 'foundin\tO', 'Prozac\tO', '@\tO', 'tidahrox\tO', 'seewhatyourmissing\tO']"
628,340936488332185600,1363138824,avelox-51aa61c453787e40790dfdfa,"@DrJudyStone Dr-read you know side effects of Levaquin, Avelox, and Cipro-True? Can you help people suffering-Drs. tell us in our mindNO WAY",http://twitter.com/1363138824/status/340936488332185600,0,"['@\tO', 'DrJudyStone\tO', 'Dr\tO', '-\tO', 'read\tO', 'you\tO', 'know\tO', 'side\tO', 'effects\tO', 'of\tO', 'Levaquin\tO', ',\tO', 'Avelox\tO', ',\tO', 'and\tO', 'Cipro\tO', '-\tO', 'True\tO', '?\tO', 'Can\tO', 'you\tO', 'help\tO', 'people\tO', 'suffering\tO', '-\tO', 'Drs\tO', '.\tO', 'tell\tO', 'us\tO', 'in\tO', 'our\tO', 'mindNO\tO', 'WAY\tO']"
629,348266512018198528,97567146,rivaroxaban-51c50c1553785f584a9a9201,Rivaroxaban diary day 22 then add 1 drug at a time at weekly intervals. Surely easiest way to lower BP is to lose weight.,http://twitter.com/97567146/status/348266512018198528,1,"['Rivaroxaban\tO', 'diary\tO', 'day\tO', '22\tO', 'then\tO', 'add\tO', '1\tO', 'drug\tO', 'at\tO', 'a\tO', 'time\tO', 'at\tO', 'weekly\tO', 'intervals\tO', '.\tO', 'Surely\tO', 'easiest\tO', 'way\tO', 'to\tO', 'lower\tO', 'BP\tB', 'is\tO', 'to\tO', 'lose\tO', 'weight\tO', '.\tO']"
631,351595047600406528,1523726154,dabigatran-51d1280653785f584a9aeb79,#isth2013 metaanalysis of #dabigatran etexilate clearly induces risk of myocardial infarction ...,http://twitter.com/1523726154/status/351595047600406528,0,"['#\tO', 'isth2013\tO', 'metaanalysis\tO', 'of\tO', '#\tO', 'dabigatran\tO', 'etexilate\tO', 'clearly\tO', 'induces\tO', 'risk\tO', 'of\tO', 'myocardial\tO', 'infarction\tO', '.\tO', '.\tO', '.\tO']"
635,333854168664129536,55548061,trazodone-51909d8bac6ab35b4d483d86,"""Effects of repeated dosing with mirtazapine, trazodone, or placebo on driving performance and cognitive function""...",http://twitter.com/55548061/status/333854168664129536,0,"['Effects\tO', 'of\tO', 'repeated\tO', 'dosing\tO', 'with\tO', 'mirtazapine\tO', ',\tO', 'trazodone\tO', ',\tO', 'or\tO', 'placebo\tO', 'on\tO', 'driving\tO', 'performance\tO', 'and\tO', 'cognitive\tO', 'function\tO', '.\tO', '.\tO', '.\tO']"
636,344619603340693504,15524206,cymbalta-51b7c7bc5378b9555a2f1ac3,@ThePlushGourmet what about cymbalta for nerve pain? Would it be an option?,http://twitter.com/15524206/status/344619603340693504,0,"['@\tO', 'ThePlushGourmet\tO', 'what\tO', 'about\tO', 'cymbalta\tO', 'for\tO', 'nerve\tO', 'pain\tO', '?\tO', 'Would\tO', 'it\tO', 'be\tO', 'an\tO', 'option\tO', '?\tO']"
638,341586246851756034,36347398,lozenge-51acbe9a53787e40790e0d47,I am the throat lozenge Gwede Mantashe refused.,http://twitter.com/36347398/status/341586246851756034,0,"['I\tO', 'am\tO', 'the\tO', 'throat\tO', 'lozenge\tO', 'Gwede\tO', 'Mantashe\tO', 'refused\tO', '.\tO']"
639,340566181608038400,20658902,prozac-51a9089753787e40790df51b,Grandpa Prozac & The Gr8 Depression by @LTCartoons #offbeat #cartoons #humorpic.twitter.com/ziQxo5TYKn,http://twitter.com/20658902/status/340566181608038400,0,"['Grandpa\tO', 'Prozac\tO', '&\tO', 'The\tO', 'Gr8\tO', 'Depression\tO', 'by\tO', '@\tO', 'LTCartoons\tO', '#\tO', 'offbeat\tO', '#\tO', 'cartoons\tO', '#\tO', 'humorpic\tO', '.\tO', 'twitter\tO', '.\tO', 'com\tO', '/\tO', 'ziQxo5TYKn\tO']"
640,340566066419875840,68426953,prozac-51a9089753787e40790df51a,RT @UberFacts: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,http://twitter.com/68426953/status/340566066419875840,0,"['RT\tO', '@\tO', 'UberFacts\tO', ':\tO', 'Bananas\tO', 'contain\tO', 'a\tO', 'natural\tO', 'chemical\tO', 'that\tO', 'can\tO', 'make\tO', 'a\tO', 'person\tO', 'happy\tO', '-\tO', 'The\tO', 'same\tO', 'chemical\tO', 'found\tO', 'in\tO', 'Prozac\tO', '.\tO']"
641,348583940476502016,305467883,metoprolol-51c633b953785f584a9aa146,"euthyrox100 before breakfast, metoprolol tartrate after breakfast - lifetime partner!!!",http://twitter.com/305467883/status/348583940476502016,0,"['euthyrox100\tO', 'before\tO', 'breakfast\tO', ',\tO', 'metoprolol\tO', 'tartrate\tO', 'after\tO', 'breakfast\tO', '-\tO', 'lifetime\tO', 'partner\tO', '!\tO', '!\tO', '!\tO']"
643,346637702013276160,138795534,humira-51bf21225378b9555a2f3f0b,"@SKRDad it's all about the long view, right? Humira has side effects for a few days, but totally worth it!",http://twitter.com/138795534/status/346637702013276160,0,"['@\tO', 'SKRDad\tO', ""it's\tO"", 'all\tO', 'about\tO', 'the\tO', 'long\tO', 'view\tO', ',\tO', 'right\tO', '?\tO', 'Humira\tO', 'has\tO', 'side\tO', 'effects\tO', 'for\tO', 'a\tO', 'few\tO', 'days\tO', ',\tO', 'but\tO', 'totally\tO', 'worth\tO', 'it\tO', '!\tO']"
646,354078381022781441,211376476,fluoxetine-51da30fa53785f584a9b1df4,Fluoxetine from $1.92 per capsule in 1993 to $0.03 today #PHARMAC #NZ #ihea2013,http://twitter.com/211376476/status/354078381022781441,0,"['Fluoxetine\tO', 'from\tO', '$\tO', '1\tO', '.\tO', '92\tO', 'per\tO', 'capsule\tO', 'in\tO', '1993\tO', 'to\tO', '$\tO', '0\tO', '.\tO', '03\tO', 'today\tO', '#\tO', 'PHARMAC\tO', '#\tO', 'NZ\tO', '#\tO', 'ihea2013\tO']"
647,351602465516437504,1519229924,lurasidone-51d12eee53785f584a9aebbd,Sunovion Pharmaceuticals Inc. Announces FDA Approval Of Latuda® (Lurasidone HCl) As Monotherapy And Adjunctive Therapy In Adult Patients Wi…,http://twitter.com/1519229924/status/351602465516437504,0,"['Sunovion\tO', 'Pharmaceuticals\tO', 'Inc\tO', '.\tO', 'Announces\tO', 'FDA\tO', 'Approval\tO', 'Of\tO', 'Latuda®\tO', '(\tO', 'Lurasidone\tO', 'HCl\tO', ')\tO', 'As\tO', 'Monotherapy\tO', 'And\tO', 'Adjunctive\tO', 'Therapy\tO', 'In\tO', 'Adult\tO', 'Patients\tO', 'Wi…\tO']"
649,348443949851082753,43504764,paxil-51c5b16153785f584a9a95c4,"how cn u gv sum1 who's simply havn trouble sleeping a drug that is as potently psychoactive and neuro-altering as Paxil! Lyk, wtf! Really?",http://twitter.com/43504764/status/348443949851082753,0,"['how\tO', 'cn\tO', 'u\tO', 'gv\tO', 'sum1\tO', ""who's\tO"", 'simply\tO', 'havn\tO', 'trouble\tO', 'sleeping\tO', 'a\tO', 'drug\tO', 'that\tO', 'is\tO', 'as\tO', 'potently\tO', 'psychoactive\tO', 'and\tO', 'neuro\tO', '-\tO', 'altering\tO', 'as\tO', 'Paxil\tO', '!\tO', 'Lyk\tO', ',\tO', 'wtf\tO', '!\tO', 'Really\tO', '?\tO']"
650,341638682496864256,493123841,fosamax-51acef7153784695b04c00a6,"Fosamax has been linked to many severe side effects that include femur fractures, esophagus problems,& hardening of the jaw. 1.888.520.5202",http://twitter.com/493123841/status/341638682496864256,0,"['Fosamax\tO', 'has\tO', 'been\tO', 'linked\tO', 'to\tO', 'many\tO', 'severe\tO', 'side\tO', 'effects\tO', 'that\tO', 'include\tO', 'femur\tO', 'fractures\tO', ',\tO', 'esophagus\tO', 'problems\tO', ',\tO', '&\tO', 'hardening\tO', 'of\tO', 'the\tO', 'jaw\tO', '.\tO', '1\tO', '.\tO', '888\tO', '.\tO', '520\tO', '.\tO', '5202\tO']"
652,343491352056717313,165999413,cymbalta-51b3ad095378b9555a2f085f,"""@I_amYaLeader: Florida is in need of Cymbalta! All this depression and shit!"" L O FUCKING L",http://twitter.com/165999413/status/343491352056717313,0,"['@\tO', 'I\tO', '_\tO', 'amYaLeader\tO', ':\tO', 'Florida\tO', 'is\tO', 'in\tO', 'need\tO', 'of\tO', 'Cymbalta\tO', '!\tO', 'All\tO', 'this\tO', 'depression\tO', 'and\tO', 'shit\tO', '!\tO', 'L\tO', 'O\tO', 'FUCKING\tO', 'L\tO']"
653,344355253644300288,715003,tysabri-51b6d1935378b9555a2f15bb,"Drove to hospital for #Tysabri in Blue. Left early (London traffic), only took 20 mins! Blue Badge space next to entrance. #winning #fuckms",http://twitter.com/715003/status/344355253644300288,1,"['Drove\tO', 'to\tO', 'hospital\tO', 'for\tO', '#\tO', 'Tysabri\tO', 'in\tO', 'Blue\tO', '.\tO', 'Left\tO', 'early\tO', '(\tO', 'London\tO', 'traffic\tO', ')\tO', ',\tO', 'only\tO', 'took\tO', '20\tO', 'mins\tO', '!\tO', 'Blue\tO', 'Badge\tO', 'space\tO', 'next\tO', 'to\tO', 'entrance\tO', '.\tO', '#\tO', 'winning\tO', '#\tO', 'fuckms\tO']"
655,352689989311664128,43617900,dabigatran-51d523c453785f584a9b07ef,"#Press: organising your #ISTH2013 diary? Oral presentation on measurement of #dabigatran plasma concentration ePoster 4.53-2, 13:30...",http://twitter.com/43617900/status/352689989311664128,0,"['#\tO', 'Press\tO', ':\tO', 'organising\tO', 'your\tO', '#\tO', 'ISTH2013\tO', 'diary\tO', '?\tO', 'Oral\tO', 'presentation\tO', 'on\tO', 'measurement\tO', 'of\tO', '#\tO', 'dabigatran\tO', 'plasma\tO', 'concentration\tO', 'ePoster\tO', '4\tO', '.\tO', '53\tO', '-\tO', '2\tO', ',\tO', '13\tO', ':\tO', '30\tO', '.\tO', '.\tO', '.\tO']"
656,352164444056457218,633992680,paxil-51d33a5653785f584a9afc04,"Re: Brisdelle (ie, Low dose Paxil - an antidepressant) approved for hot flashes. Women Need More Love, Less Drugs: http://ow.ly/mxGwz ",http://twitter.com/633992680/status/352164444056457218,0,"['Re\tO', ':\tO', 'Brisdelle\tO', '(\tO', 'ie\tO', ',\tO', 'Low\tO', 'dose\tO', 'Paxil\tO', '-\tO', 'an\tO', 'antidepressant\tO', ')\tO', 'approved\tO', 'for\tO', 'hot\tO', 'flashes\tO', '.\tO', 'Women\tO', 'Need\tO', 'More\tO', 'Love\tO', ',\tO', 'Less\tO', 'Drugs\tO', ':\tO', 'http\tO', ':\tO', '/\tO', '/\tO', 'ow\tO', '.\tO', 'ly\tO', '/\tO', 'mxGwz\xa0\tO']"
657,346538612411744256,97567146,rivaroxaban-51bec2da5378b9555a2f3dba,08.59 day 17 Rivaroxaban diary. A doctor will 'phone me back about lunchtime. I'm minded to take myself off rvrxbn as side effects worsen.,http://twitter.com/97567146/status/346538612411744256,0,"['08\tO', '.\tO', '59\tO', 'day\tO', '17\tO', 'Rivaroxaban\tO', 'diary\tO', '.\tO', 'A\tO', 'doctor\tO', 'will\tO', ""'phone\tO"", 'me\tO', 'back\tO', 'about\tO', 'lunchtime\tO', '.\tO', ""I'm\tO"", 'minded\tO', 'to\tO', 'take\tO', 'myself\tO', 'off\tO', 'rvrxbn\tO', 'as\tO', 'side\tO', 'effects\tO', 'worsen\tO', '.\tO']"
661,346145409888051200,850100042,lozenge-51bd54c25378b9555a2f372d,"@geordiedavid 
I've been holding out for lozenge for a while, still nothing. 

JM",http://twitter.com/850100042/status/346145409888051200,0,"['@\tO', 'geordiedavid\tO', ""I've\tO"", 'been\tO', 'holding\tO', 'out\tO', 'for\tO', 'lozenge\tO', 'for\tO', 'a\tO', 'while\tO', ',\tO', 'still\tO', 'nothing\tO', '.\tO', 'JM\tO']"
667,348762656880091136,141502932,venlafaxine-51c6da3553785f584a9aa6ac,"Singing ""Venlafaxine"" to the tune of ""Joe le Taxi"".",http://twitter.com/141502932/status/348762656880091136,0,"['Singing\tO', 'Venlafaxine\tO', 'to\tO', 'the\tO', 'tune\tO', 'of\tO', 'Joe\tO', 'le\tO', 'Taxi\tO', '.\tO']"
670,340324388291362816,386192979,nicotine-51a8277253787e40790ded08,"i swear food has nicotine in it, cause im addicted to that shit.",http://twitter.com/386192979/status/340324388291362816,0,"['i\tO', 'swear\tO', 'food\tO', 'has\tO', 'nicotine\tO', 'in\tO', 'it\tO', ',\tO', 'cause\tO', 'im\tO', 'addicted\tO', 'to\tO', 'that\tO', 'shit\tO', '.\tO']"
671,340373601805029376,301782074,nicotine-51a8556453787e40790dee40,"Lol d song I have in mind, its too different.. Dunno if others will like it.. I dey fear to record am lol .. Nicotine would be on it too",http://twitter.com/301782074/status/340373601805029376,0,"['Lol\tO', 'd\tO', 'song\tO', 'I\tO', 'have\tO', 'in\tO', 'mind\tO', ',\tO', 'its\tO', 'too\tO', 'different\tO', '.\tO', '.\tO', 'Dunno\tO', 'if\tO', 'others\tO', 'will\tO', 'like\tO', 'it\tO', '.\tO', '.\tO', 'I\tO', 'dey\tO', 'fear\tO', 'to\tO', 'record\tO', 'am\tO', 'lol\tO', '.\tO', '.\tO', 'Nicotine\tO', 'would\tO', 'be\tO', 'on\tO', 'it\tO', 'too\tO']"
672,342509962565668866,415578939,vyvanse-51b01af15378b9555a2ef1bd,I actually really like this Vyvanse,http://twitter.com/415578939/status/342509962565668866,0,"['I\tO', 'actually\tO', 'really\tO', 'like\tO', 'this\tO', 'Vyvanse\tO']"
673,329589382350782465,484999413,fluoxetine-518119a7ac6af778c2041a61,@skinny_the_minx I'm on fluoxetine. Hm :( hope you feel better soon lovely!! Have you got quite a stressful job? X,http://twitter.com/484999413/status/329589382350782465,0,"['@\tO', 'skinny\tO', '_\tO', 'the\tO', '_\tO', 'minx\tO', ""I'm\tO"", 'on\tO', 'fluoxetine\tO', '.\tO', 'Hm\tO', ':\tO', '(\tO', 'hope\tO', 'you\tO', 'feel\tO', 'better\tO', 'soon\tO', 'lovely\tO', '!\tO', '!\tO', 'Have\tO', 'you\tO', 'got\tO', 'quite\tO', 'a\tO', 'stressful\tO', 'job\tO', '?\tO', 'X\tO']"
674,340290270337835009,138523049,prozac-51a807bb53787e40790debf4,RT @juniperrberry: Animal pharmaceuticals Doggy Prozac called 'reconcile' with a beefy flavor #sfi_live,http://twitter.com/138523049/status/340290270337835009,0,"['RT\tO', '@\tO', 'juniperrberry\tO', ':\tO', 'Animal\tO', 'pharmaceuticals\tO', 'Doggy\tO', 'Prozac\tO', 'called\tO', ""'reconcile'\tO"", 'with\tO', 'a\tO', 'beefy\tO', 'flavor\tO', '#\tO', 'sfi\tO', '_\tO', 'live\tO']"
676,340496055491784705,24147131,prozac-51a8c74853787e40790df1c9,“@_StareAndGrin17: @pinoymommy @wawam oh my.G you silly ones!” - its the prozac & zoloft thats making us tweet these.,http://twitter.com/24147131/status/340496055491784705,0,"['“\tO', '@\tO', '_\tO', 'StareAndGrin17\tO', ':\tO', '@\tO', 'pinoymommy\tO', '@\tO', 'wawam\tO', 'oh\tO', 'my\tO', '.\tO', 'G\tO', 'you\tO', 'silly\tO', 'ones\tO', '!\tO', '”\tO', '-\tO', 'its\tO', 'the\tO', 'prozac\tO', '&\tO', 'zoloft\tO', 'thats\tO', 'making\tO', 'us\tO', 'tweet\tO', 'these\tO', '.\tO']"
678,340971326019891201,244969221,cymbalta-51aa81e953787e40790dff2d,Depression hurts... Cymbalta can help @ShannonGaghan,http://twitter.com/244969221/status/340971326019891201,0,"['Depression\tO', 'hurts\tO', '.\tO', '.\tO', '.\tO', 'Cymbalta\tO', 'can\tO', 'help\tO', '@\tO', 'ShannonGaghan\tO']"
681,353708591380832257,561853764,xarelto-51d8d86a53785f584a9b1847,Why is there a full four-page medical guide for Xarelto tablets in my *TV* guide issue? Somethin' ain't right here.,http://twitter.com/561853764/status/353708591380832257,0,"['Why\tO', 'is\tO', 'there\tO', 'a\tO', 'full\tO', 'four\tO', '-\tO', 'page\tO', 'medical\tO', 'guide\tO', 'for\tO', 'Xarelto\tO', 'tablets\tO', 'in\tO', 'my\tO', '*\tO', 'TV\tO', '*\tO', 'guide\tO', 'issue\tO', '?\tO', ""Somethin'\tO"", ""ain't\tO"", 'right\tO', 'here\tO', '.\tO']"
683,347755633300361216,36746266,humira-51c3306753785f584a9a87a2,Self-injected humira for first time! fingers x'd it works #spondylitis #crohns,http://twitter.com/36746266/status/347755633300361216,1,"['Self\tO', '-\tO', 'injected\tO', 'humira\tO', 'for\tO', 'first\tO', 'time\tO', '!\tO', 'fingers\tO', ""x'd\tO"", 'it\tO', 'works\tO', '#\tO', 'spondylitis\tB', '#\tO', 'crohns\tB']"
686,340380790301024256,958297832,nicotine-51a85bff53787e40790dee60,Russia is angry with Potus for protecting Monsanto who makes nicotine based insecticides. When seeds are eaten by birds the birds  die,http://twitter.com/958297832/status/340380790301024256,0,"['Russia\tO', 'is\tO', 'angry\tO', 'with\tO', 'Potus\tO', 'for\tO', 'protecting\tO', 'Monsanto\tO', 'who\tO', 'makes\tO', 'nicotine\tO', 'based\tO', 'insecticides\tO', '.\tO', 'When\tO', 'seeds\tO', 'are\tO', 'eaten\tO', 'by\tO', 'birds\tO', 'the\tO', 'birds\tO', 'die\tO']"
687,352156613886476290,565446137,paxil-51d3330753785f584a9afbbe,GZ looks like he's on Paxil or something. #hlnzimmermantrial,http://twitter.com/565446137/status/352156613886476290,0,"['GZ\tO', 'looks\tO', 'like\tO', ""he's\tO"", 'on\tO', 'Paxil\tO', 'or\tO', 'something\tO', '.\tO', '#\tO', 'hlnzimmermantrial\tO']"
690,351126579486801920,20364636,humira-51cf73bd53785f584a9ae0d6,I finally got approved for my humira shot this week!!! And I got my electric wheelchair coming by the 15th of July! #fightingra,http://twitter.com/20364636/status/351126579486801920,1,"['I\tO', 'finally\tO', 'got\tO', 'approved\tO', 'for\tO', 'my\tO', 'humira\tO', 'shot\tO', 'this\tO', 'week\tO', '!\tO', '!\tO', '!\tO', 'And\tO', 'I\tO', 'got\tO', 'my\tO', 'electric\tO', 'wheelchair\tO', 'coming\tO', 'by\tO', 'the\tO', '15th\tO', 'of\tO', 'July\tO', '!\tO', '#\tO', 'fightingra\tO']"
692,340386277167882240,18264426,nicotine-51a8612e53787e40790dee7e,@thegovier does he find your lack of nicotine disturbing?,http://twitter.com/18264426/status/340386277167882240,0,"['@\tO', 'thegovier\tO', 'does\tO', 'he\tO', 'find\tO', 'your\tO', 'lack\tO', 'of\tO', 'nicotine\tO', 'disturbing\tO', '?\tO']"
693,348854114567991299,87470849,lozenge-51c72fb053785f584a9aa9d0,@radioheadlyrics 'I won't be around...when you really need me.' Lozenge of Love - one of my favorite #Radiohead songs.,http://twitter.com/87470849/status/348854114567991299,0,"['@\tO', 'radioheadlyrics\tO', ""'I\tO"", ""won't\tO"", 'be\tO', 'around\tO', '.\tO', '.\tO', '.\tO', 'when\tO', 'you\tO', 'really\tO', 'need\tO', 'me\tO', '.\tO', ""'\tO"", 'Lozenge\tO', 'of\tO', 'Love\tO', '-\tO', 'one\tO', 'of\tO', 'my\tO', 'favorite\tO', '#\tO', 'Radiohead\tO', 'songs\tO', '.\tO']"
694,339911830652743682,361929946,nicotine-51a6a72e5378d08eec907009,Burning down the nicotine armoire,http://twitter.com/361929946/status/339911830652743682,0,"['Burning\tO', 'down\tO', 'the\tO', 'nicotine\tO', 'armoire\tO']"
696,347345179704954880,402972230,onglyza-51c1b20953785f584a9a7d1a,"SAVOR Trial fails to meet primary endpoint to show superiority of #AstraZeneca, Bristol DPP-4 diabetes drug #Onglyza http://www.reuters.com/article/2013/06/19/us-astrazeneca-diabetes-idUSBRE95I06Y20130619 …",http://twitter.com/402972230/status/347345179704954880,0,"['SAVOR\tO', 'Trial\tO', 'fails\tO', 'to\tO', 'meet\tO', 'primary\tO', 'endpoint\tO', 'to\tO', 'show\tO', 'superiority\tO', 'of\tO', '#\tO', 'AstraZeneca\tO', ',\tO', 'Bristol\tO', 'DPP\tO', '-\tO', '4\tO', 'diabetes\tO', 'drug\tO', '#\tO', 'Onglyza\tO', 'http\tO', ':\tO', '/\tO', '/\tO', 'www\tO', '.\tO', 'reuters\tO', '.\tO', 'com\tO', '/\tO', 'article\tO', '/\tO', '2013\tO', '/\tO', '06\tO', '/\tO', '19\tO', '/\tO', 'us\tO', '-\tO', 'astrazeneca\tO', '-\tO', 'diabetes\tO', '-\tO', 'idUSBRE95I06Y20130619\xa0…\tO']"
697,340432590945275904,424609944,prozac-51a88c3053787e40790defba,"A local pharmacist reported 80% of prescriptions were for anti-depressants. More laughter, less Prozac! Share an attitude of gratitude!",http://twitter.com/424609944/status/340432590945275904,0,"['A\tO', 'local\tO', 'pharmacist\tO', 'reported\tO', '80\tO', '%\tO', 'of\tO', 'prescriptions\tO', 'were\tO', 'for\tO', 'anti\tO', '-\tO', 'depressants\tO', '.\tO', 'More\tO', 'laughter\tO', ',\tO', 'less\tO', 'Prozac\tO', '!\tO', 'Share\tO', 'an\tO', 'attitude\tO', 'of\tO', 'gratitude\tO', '!\tO']"
698,352959477038841856,14805551,paxil-51d61ebf53785f584a9b0f0d,On my last dose of Paxil... :\,http://twitter.com/14805551/status/352959477038841856,0,"['On\tO', 'my\tO', 'last\tO', 'dose\tO', 'of\tO', 'Paxil\tO', '.\tO', '.\tO', '.\tO', ':\tO', '\\\tO']"
701,340864165918945280,23343428,lozenge-51aa1e1d53787e40790dfc61,Love seeing/hearing a fellow latino pronouncing Guzman properly...but Some1 get @jorgeandresESPN a throat lozenge :),http://twitter.com/23343428/status/340864165918945280,0,"['Love\tO', 'seeing\tO', '/\tO', 'hearing\tO', 'a\tO', 'fellow\tO', 'latino\tO', 'pronouncing\tO', 'Guzman\tO', 'properly\tO', '.\tO', '.\tO', '.\tO', 'but\tO', 'Some1\tO', 'get\tO', '@\tO', 'jorgeandresESPN\tO', 'a\tO', 'throat\tO', 'lozenge\tO', ':\tO', ')\tO']"
703,341678056945106948,1466551548,vyvanse-51ad141c5378f924d02eeebe,@ThoseRaverGuys haha Lucky :P I hate it cause god knows what it does to our brain.. but it helps so much. I want a vyvanse prescription,http://twitter.com/1466551548/status/341678056945106948,0,"['@\tO', 'ThoseRaverGuys\tO', 'haha\tO', 'Lucky\tO', ':\tO', 'P\tO', 'I\tO', 'hate\tO', 'it\tO', 'cause\tO', 'god\tO', 'knows\tO', 'what\tO', 'it\tO', 'does\tO', 'to\tO', 'our\tO', 'brain\tO', '.\tO', '.\tO', 'but\tO', 'it\tO', 'helps\tO', 'so\tO', 'much\tO', '.\tO', 'I\tO', 'want\tO', 'a\tO', 'vyvanse\tO', 'prescription\tO']"
705,343961812334686208,17365729,lozenge-51b563055378b9555a2f0e84,Anybody have a throat lozenge that they can email me real quick?,http://twitter.com/17365729/status/343961812334686208,0,"['Anybody\tO', 'have\tO', 'a\tO', 'throat\tO', 'lozenge\tO', 'that\tO', 'they\tO', 'can\tO', 'email\tO', 'me\tO', 'real\tO', 'quick\tO', '?\tO']"
711,352677700365848577,358508671,cymbalta-51d5185253785f584a9b0783,@pueblokc Cymbalta sounds like the princess in an 80's computer game.,http://twitter.com/358508671/status/352677700365848577,0,"['@\tO', 'pueblokc\tO', 'Cymbalta\tO', 'sounds\tO', 'like\tO', 'the\tO', 'princess\tO', 'in\tO', 'an\tO', ""80's\tO"", 'computer\tO', 'game\tO', '.\tO']"
712,349330153324822528,55063378,victoza-51c8eac653785f584a9aba18,"Dr John buse: most impressive at #2013ada Victoza+degludec= -1.9% A1c reduction ""insulin on steroids"" bit of weight loss too #dTTCOYD",http://twitter.com/55063378/status/349330153324822528,0,"['Dr\tO', 'John\tO', 'buse\tO', ':\tO', 'most\tO', 'impressive\tO', 'at\tO', '#\tO', '2013ada\tO', 'Victoza\tO', '+\tO', 'degludec\tO', '=\tO', '-\tO', '1\tO', '.\tO', '9\tO', '%\tO', 'A1c\tO', 'reduction\tO', 'insulin\tO', 'on\tO', 'steroids\tO', 'bit\tO', 'of\tO', 'weight\tO', 'loss\tO', 'too\tO', '#\tO', 'dTTCOYD\tO']"
713,344925666938077186,521094502,vyvanse-51b8e4ae5378b9555a2f21a2,If I owned a business I would sell adderall or vyvanse to all of my employees so they would work harder haha,http://twitter.com/521094502/status/344925666938077186,0,"['If\tO', 'I\tO', 'owned\tO', 'a\tO', 'business\tO', 'I\tO', 'would\tO', 'sell\tO', 'adderall\tO', 'or\tO', 'vyvanse\tO', 'to\tO', 'all\tO', 'of\tO', 'my\tO', 'employees\tO', 'so\tO', 'they\tO', 'would\tO', 'work\tO', 'harder\tO', 'haha\tO']"
714,349018161242333184,403118642,trazodone-51c7c82653785f584a9aaf7a,I need a few Trazodone and a good nights sleep. See you guys. I really hope I wake up to storyline. *grins*,http://twitter.com/403118642/status/349018161242333184,0,"['I\tO', 'need\tO', 'a\tO', 'few\tO', 'Trazodone\tO', 'and\tO', 'a\tO', 'good\tO', 'nights\tO', 'sleep\tO', '.\tO', 'See\tO', 'you\tO', 'guys\tO', '.\tO', 'I\tO', 'really\tO', 'hope\tO', 'I\tO', 'wake\tO', 'up\tO', 'to\tO', 'storyline\tO', '.\tO', '*\tO', 'grins\tO', '*\tO']"
